book_id,book_title,subject,chapter_id,chapter_title,chapter_order,item_id,item_title,item_order,key_points,full_text,page_reference
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item07,第4文型(SVOO)の受動態,7,Oが2つあるため2パターン作れる; O1をSにする場合: S+be+Vpp+O2; O2をSにする場合: S+be+Vpp+O1; 残ったOはVppの後ろに残る,3 第4文型 (SVOO) の受動態\n\n公式【能動態】 S + V + O1 + O2\n【受動態】 ① S + be + Vpp + O2 (+ by 行為者)\n② S + be + Vpp + O1 (+ by 行為者)\n\n第4文型はOが2つあるから、2パターンの受動態が作れるよ。\nつまり、O1 が主語になった受動態と、O2 が主語になった受動態、\n2つのパターンが作れるというわけだね。\n名詞なら誰でも文の主人公 [主語] になれるチャンスがあるんだね!\nもう、ステキ! ヒデキ、カンゲキ!!!\n・・・では、例文を見よう。\nP82\n話した 私たちに その物語を\n【能動態】 Lucy told us the story.\n↓\n【受動態】 We were told the story by Lucy.\n私たちは、ルーシーによってその物語を話されました。\n\nThe story was told us by Lucy.\nその物語はルーシーによって私たちに話されました。\n\nO1 か O2\nどちらかを主語にして受動態を作った場合、\nもう片方のはそのまま動詞 (be + Vpp) の後ろに残るんだね。,P81-P82
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item08,第4文型のもう1つの受動態 (補足),8,第4文型は第3文型に書き換え可能; SVOO -> SVO + 前置詞 + O; 書き換えた形から受動態を作ることも可能 (例: The story was told to us by Lucy.),・第4文型 SVOO、もう1つの受動態\n->\nLucy told us the story. = Lucy told the story to us.\n第4文型はこのように第3文型に書きかえ可能ナリ。だから\nThe story was told to us by Lucy.\nというもう1つの受動態もできるナリよ!,P82
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item09,第5文型(SVOC)の受動態,9,公式: S+be+Vpp+C(+by行為者); OをSにし、Vをbe+Vppにする; CはそのままVppの後ろに残る,4 第5文型 (SVOC) の受動態\n\n公式 【能動態】 S + V + O + C\n【受動態】 S + be + Vpp + C (+ by 行為者)\n\n子供たちは\n呼ぶ その犬を\n石田と\n【能動態】 The children call the dog Ishida.\n【受動態】 The dog is called Ishida by the children.\nその犬は子供たちに石田と呼ばれています。\n\n第5文型も同じように、Oを主語に変えて、Vを be + Vpp に変えれば\nいいんだね。Cはそのまま動詞の後ろに残るのがポイントだよ。,P82
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item10,群動詞を使った受動態,10,群動詞(動詞+前置詞)はセットで他動詞扱い; 受動態ではbe+Vpp+前置詞の形になる; 前置詞が並んでもOK,5 群動詞を使った受動態\n\n〜を笑う\n〜に話す\n〜を見る\n動詞には、laugh at speak to look at のように、\nぐんどうし\nいつも 「動詞 + 前置詞」 というセットで使う群動詞というヤツらがいる\nんだけど、こいつらはセットで他動詞のカタマリと考えてあげよう。\nP83\n\n彼女の友達は\n笑った\n彼女を\n【能動態】 Her friends laughed at her.\n【受動態】 She was laughed at by her friends.\n彼女は友達に笑われました。\n\nlaugh at は 「〜を笑う」という群動詞 (Vのカタマリ) なので、\n受動態にすると 「be laughed at」 が1つの動詞になっちゃうのよ。\nで、その動詞のあとに by her friends がくる。\nこのとき、「at by」のように前置詞が並ぶ変な形になるけど、\nこれでOKなので、勝手に at を消したりしないように注意してね!,P82-P83
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item11,主な群動詞リスト,11,call at 場所; call on 人; cut down ~; speak to 人; laugh at ~; take care of ~,POINT\n主な群動詞\n□ call at 場所 : 場所を訪れる\n□ call on 人 : 人を訪問する\n□ cut down ~ : ~を切り倒す\n□ speak to 人 : 人と話をする\n□ laugh at ~ : ~を笑う\n□ take care of ~ : ~の世話をする,P83
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item12,by以外の前置詞を使う受動態,12,熟語として覚える; be known to; be covered with; be interested in; be made from/of; be surprised at,第8講受動態\n\n6 by 以外の前置詞を使う受動態\n\nみんなは知っている ジミーを\n【能動態】 Everyone knows Jimmy.\n【受動態】 Jimmy is known to everyone.\nジミーはみんなに知られています。\n\nこの例文では、by 以外の前置詞 (to) が使われているね。\nこのように、「〜によって」の部分に by 以外の前置詞がくる受動態は\n他にもあるから、これは熟語として覚えてしまおう! ▼\n\nいい? では、CHECK問題で、この講で覚えた知識を使ってみよう!\n\n参考\n▼ by 以外の前置詞を使う受動態 (例)\n□ be covered with ~ : ~で覆われている\n□ be interested in ~ : ~に興味がある\n□ be made from [of] ~ : 〔原料 [材料] 〕で作られている\n□ be surprised at ~ : ~に驚く,P83
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item13,CHECK問題,13,"受動態への書き換え(第5, 第4, 助動詞); 群動詞の受動態; by以外の前置詞(be made from/of)",P84\n第8講受動態\n第\nP8\n講\nCHECK問題\n\n第8講のまとめ\n★基本的な受動態の作り方★\n① 能動態の目的語 (O) を受動態の主語 (S) にする!\n② 動詞 (V) を 「be + Vpp」 の形にする!\n③ 行為者 (もとのS) を 「by + 行為者」 の形で付ける (省略可)\n\n問1 次の文を受動態に書きかえなさい。\n\n1. Tony named the pig Rose.\n2. Jane bought Jim a book. 【2パターン作りなさい】\n3. They will invite Ken to the party.\n問2 空所に最も適切な語句の番号を選びなさい。\n\n4. May took care of the cat.\n= The cat ( ) by May.\n① took care of\n② was taken care of\n③ took care\n④ was taken care\n\n5. チーズは牛乳から作られています。\n= Cheese is made ( ) milk.\n① by\n② with\n③ from\n④ of,P84
eng-01,大岩のいちばんはじめの英文法,英語,ch08,受動態 ~受動態の作り方とポイント~,8,ch08-item14,解答・解説,14,第5文型受動態; 第4文型受動態(2パターン); 助動詞+be+Vpp; 群動詞受動態(of残る); be made from(原料)/of(材料),P85\n解答・解説\nここがポイント!\n★助動詞がある文の受動態は、「助動詞 + be + Vpp」\nになる!\n\nHideki\n\n第\nP8\n講受動態\n\n問1\n1. 正解 = The pig was named Rose by Tony.\n(訳: そのブタはトニーによってローズと名づけられた。)\n★ 「the pig (O) = Rose (C)」 (第5文型) の受動態。\n\n2. 正解 = ① Jim was bought a book by Jane.\n(訳: ジムはジェーンに本を買ってもらった。)\n正解 = ② A book was bought (for) Jim by Jane.\n(訳: 本はジェーンによってジムのために買われた。)\n★①はJim (O1) を、②は a book (O2) をSに変えたもの。\n\n3. 正解 = Ken will be invited to the party (by them).\n(訳: ケンはそのパーティーに招待されるだろう。)\n★助動詞が入っているときは、そのまま助動詞を残して受動態にする。\nつまり、「助動詞 + be + Vpp」の形にすればよい。助動詞の後ろの V\nは原形だから、be は原形のまま 「will be Vpp」 になる。\n\n問2\n4. 正解 = ② (訳: その猫は、メイに世話されました)\n★もともと目的語 (O) の位置にあった名詞がSに変化しているので、\n受動態にしなければならないというのがわかる。また、「take care of\n~」はセットで使う群動詞なので、受動態にしても of が消えたりはし\nない。よって②が正解。\n\n5. 正解 = ③ 「be made of + 材料」「be made from + 原料」は頻出!\n材料とは、その製品を見たときに素材が目で見えるもの。原料は目で\n見えないものと考えよう。例えば「机は木でできている」の木は目で\n見えるから材料。「チーズは牛乳からできている」の牛乳は、チーズを\n見ても目には見えない [知識がないとわからない] から原料となる。,P85
eng-01,大岩のいちばんはじめの英文法,英語,ch09,疑問詞と疑問文 ~ 疑問詞を使った疑問文 ~,9,ch09-item01,はじめに - 疑問詞とは,1,"疑問詞の種類: 疑問代名詞(who/which/what), 疑問形容詞(whose/which/what), 疑問副詞(when/where/why/how)","第9講では、「誰が?」「何を?」\n「いつ?」「どこで?」「どうやって?」など\n疑問を投げかける表現をやろうか!\n\nぎもんし\n今回の主役\n「疑問詞」を使った疑問文\nと\nwho (誰)、what (何)、which (どっち)、when (いつ)、where (どこ)、\nwhy (なぜ)、how (どうやって)などを疑問詞というんだけど、これら\nは大きく3つに分けることができるんだ。\n① 名詞をたずねるときの疑問代名詞 (who、which、what など)\n② 形容詞をたずねるときの疑問形容詞 (whose, which、what など)\n③ 副詞をたずねるときの疑問副詞 (when, where、why、how)\n\nいい?じゃ、①の疑問代名詞からいってみよう!",P86
eng-01,大岩のいちばんはじめの英文法,英語,ch09,疑問詞と疑問文 ~ 疑問詞を使った疑問文 ~,9,ch09-item02,疑問代名詞 - 疑問文の復習と導入,2,Yes/No疑問文の復習; 疑問詞疑問文は具体的情報を尋ねる; 名詞(人/モノ)を尋ねる場合は疑問代名詞を使用,"| 疑問代名詞\n第2講で疑問文を勉強したよね。まずはその復習からしてみよう。\n\nDoes Nancy love Fred?\nナンシーはフレッドを愛していますか?\n\n一般動詞の疑問文は、このようになっていたよね。で、答えるときは、\nYes, she does. / No, she doesn't.\nというふうに Yes / No で答えていたわけだね。\n\n・疑問文の背面の色には注意ナリ!\n疑問文は、do や can などの助動詞が主語の前に出るから、背面\nの桃色が2つに分かれた形になるけど、Vが2つになったわけで\nはないから注意するナリよ。\nP87\n\n第\nP9\n講疑問詞と疑問文\n\n今回やる「疑問詞を使った疑問文」というのは、\nこのように Yes か No かをたずねる疑問文ではなく、\n「具体的な情報」をたずねたいときに使う疑問文なんだ。\nで、たずねたいのが「人」や「モノ」といった名詞の場合、\nwho などの疑問代名詞を使うわけ。",P86-P87
