question_id,book_id,chapter_id,set_id,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,question_type
E01-C00-09-005,eng-01,ch00,E01-C00-09,"名詞 ""pencil"" は数えられる名詞です。なぜこれが数えられる名詞であると言えるのか、その理由を本文の説明に基づいて答えなさい。",文房具だから。,具体的な形があるから。,破片にすると「木のクズ」のように名前が変わるから。,"a pencil, two pencils のように数えるのが自然だから。",C,本文P15-P16で、鉛筆は破片にすると「木のクズ」に名前が変わるため、数えられる名詞だと説明されています。選択肢Dも正しいですが、本文で述べられている見分け方の根拠はCです。復習はP15-P16を参照してください。,2,multiple_choice
E01-C00-09-006,eng-01,ch00,E01-C00-09,次の単語のうち、名詞はどれですか？,important,importance,importantly,import,B,"importance (重要性) は抽象的な概念の名前を表す名詞です。""important"" は形容詞、""importantly"" は副詞、""import"" は動詞または名詞(輸入品)です。復習はP15, P21を参照してください。",2,multiple_choice
E01-C00-09-007,eng-01,ch00,E01-C00-09,次の単語のうち、動詞はどれですか？,sleepy,sleep,asleep,sleeper,B,"sleep (眠る) は動詞です。""sleepy"" は形容詞(眠い)、""asleep"" は形容詞(眠って)、""sleeper"" は名詞(眠る人)です。復習はP16を参照してください。",2,multiple_choice
E01-C00-09-008,eng-01,ch00,E01-C00-09,次の単語のうち、形容詞はどれですか？,beauty,beautiful,beautifully,beautify,B,"beautiful (美しい) は形容詞です。""beauty"" は名詞(美しさ)、""beautifully"" は副詞(美しく)、""beautify"" は動詞(美しくする)です。復習はP17を参照してください。",2,multiple_choice
E01-C00-09-009,eng-01,ch00,E01-C00-09,次の単語のうち、副詞はどれですか？,quick,quickly,quickness,quicken,B,"quickly (速く) は副詞です。""quick"" は形容詞(速い)、""quickness"" は名詞(速さ)、""quicken"" は動詞(速める)です。復習はP18を参照してください。",2,multiple_choice
E01-C00-09-010,eng-01,ch00,E01-C00-09,基本4品詞の定義を正しく組み合わせているものはどれですか？,"名詞:動き, 動詞:名前, 形容詞:名詞以外修飾, 副詞:名詞修飾","名詞:名前, 動詞:動き, 形容詞:名詞修飾, 副詞:名詞以外修飾","名詞:名前, 動詞:名詞修飾, 形容詞:動き, 副詞:名詞以外修飾","名詞:名詞以外修飾, 動詞:動き, 形容詞:名詞修飾, 副詞:名前",B,名詞は名前、動詞は動きや状態、形容詞は名詞を修飾、副詞は名詞以外を修飾します。復習はP20のまとめを参照してください。,1,multiple_choice
E01-C00-10-001,eng-01,ch00,E01-C00-10,数えられる名詞の複数形を作る一般的な方法は何ですか？,語尾に -ly を付ける,語尾に -s か -es を付ける,語頭に the を付ける,何も変えない,B,"数えられる名詞の複数形は、通常、語尾に -s や -es を付けます (例: book → books, box → boxes)。復習はP15を参照してください。",1,multiple_choice
E01-C00-10-002,eng-01,ch00,E01-C00-10,数えられない名詞の例として適切でないものはどれですか？,water,information,chair,money,C,"chair (椅子) は1脚、2脚と数えられる具体的なモノなので、数えられる名詞です。他は本文中で数えられない名詞の例として挙げられているか、それに類するものです。復習はP15-P16, P21を参照してください。",1,multiple_choice
E01-C00-10-003,eng-01,ch00,E01-C00-10,"She is very kind. という文で、""very"" はどの単語を修飾していますか？",She,is,kind,very,C,"副詞 ""very"" は形容詞 ""kind"" を修飾し、「とても親切だ」という意味を加えています。復習はP18-P19を参照してください。",1,multiple_choice
E01-C00-10-004,eng-01,ch00,E01-C00-10,"He speaks English fluently. という文で、""fluently"" の品詞は何ですか？",名詞,動詞,形容詞,副詞,D,"fluently (流暢に) は動詞 ""speaks"" をどのように話すか説明(修飾)しているので副詞です。復習はP18-P19を参照してください。",1,multiple_choice
E01-C00-10-005,eng-01,ch00,E01-C00-10,"単語 ""depend"" の品詞は動詞です。なぜこれが動詞であると言えるのか、その理由を最もよく説明しているものはどれですか？",「頼る」という意味だから。,主語 (例: I depend on you) の行動や状態を表す言葉だから。,"前置詞 ""on"" を伴うことが多いから。","名詞 ""dependence"" の元になる言葉だから。",B,"動詞の定義は「主語の動きや状態を表す言葉」です(P16)。""depend"" は「頼る」という主語の行動や状態を表すため動詞です。選択肢Aは意味の説明、CやDは関連情報ですが品詞の定義ではありません。復習はP16, P21を参照してください。",2,multiple_choice
E01-C00-10-006,eng-01,ch00,E01-C00-10,次の単語のうち、品詞の分類が CHECK問題 問2 の解答と一致しないものはどれですか？,marry (動詞),careful (形容詞),repair (名詞),peace (名詞),C,"CHECK問題 問2 では ""repair"" は「〜を修理する」という動詞として分類されています。選択肢では名詞となっていますが、これは誤りです (名詞としての「修理」の意味もありますが、問題の意図としては動詞)。他は解答と一致しています。復習はP20-P21を参照してください。",3,multiple_choice
E01-C00-10-007,eng-01,ch00,E01-C00-10,次の単語のうち、品詞の分類が CHECK問題 問2 の解答と一致しないものはどれですか？,museum (名詞),politely (副詞),depend (形容詞),finally (副詞),C,"CHECK問題 問2 では ""depend"" は「頼る」という動詞として分類されています。選択肢では形容詞となっていますが、これは誤りです。他は解答と一致しています。復習はP20-P21を参照してください。",3,multiple_choice
E01-C00-10-008,eng-01,ch00,E01-C00-10,次の単語のうち、品詞の分類が CHECK問題 問2 の解答と一致しないものはどれですか？,important (形容詞),automobile (名詞),freedom (数えられる名詞),water (数えられない名詞),C,"CHECK問題 問1 では ""freedom"" は「自由」という抽象名詞であり、数えられない名詞(②)と分類されています。選択肢では数えられる名詞となっていますが、これは誤りです。他は解答と一致しています。復習はP20-P21を参照してください。",3,multiple_choice
E01-C00-10-009,eng-01,ch00,E01-C00-10,形容詞と副詞の最も大きな違いは何ですか？,意味の強さ,修飾する対象 (名詞か、名詞以外か),単語の長さ,文中での位置,B,形容詞は名詞を修飾し、副詞は名詞以外(動詞、形容詞、他の副詞など)を修飾するという点が最も大きな違いです。復習はP17-P19を参照してください。,1,multiple_choice
E01-C00-10-010,eng-01,ch00,E01-C00-10,この第0講で学んだ基本4品詞の知識は、今後の英文法学習においてどのように役立つと述べられていますか？,単語を覚える助けになる,リスニング力が向上する,全ての文法事項を4品詞に分けて考える基礎となる,スピーキングが流暢になる,C,"本文P14で、これから学ぶすべての文法事項を基本4品詞に分けて考えるテクニックを伝授するため、品詞の理解が重要だと述べられています。復習はP14, P19を参照してください。",1,multiple_choice
E01-C01-01-001,eng-01,ch01,E01-C01-01,英語の動詞は、大きく分けて何と何に分類されますか？,be動詞と助動詞,be動詞と一般動詞,一般動詞と助動詞,自動詞と他動詞,B,本文P22で、動詞は大きくbe動詞と一般動詞の2つに分けることができると説明されています。,1,multiple_choice
E01-C01-01-002,eng-01,ch01,E01-C01-01,次のうち、be動詞に含まれないものはどれですか？,am,is,are,run,D,"run は「走る」という意味の一般動詞です。am, is, are はbe動詞です。復習はP22, P24を参照してください。",1,multiple_choice
E01-C01-01-003,eng-01,ch01,E01-C01-01,be動詞が持つ主な働きの1つとして、「主語とbe動詞の直後にある名詞や形容詞がどのような関係にあることを示す」と説明されていますか？,対立の関係,原因と結果の関係,イコールの関係,所有の関係,C,本文P22-P23で、be動詞は主語とその後ろの名詞や形容詞がイコールの関係にあることを示すと説明されています (例: I am a student. → I = a student)。,1,multiple_choice
E01-C01-01-004,eng-01,ch01,E01-C01-01,"Her school is near the station. という文で、be動詞 ""is"" はどのような働きをしていますか？",主語と後ろの語句のイコール関係を示している,主語の存在 (場所) を示している,主語の動作を示している,文の時制を示している,B,本文P23で、「学校」と「駅の近く(位置)」はイコールではないため、この場合のbe動詞は主語の存在「(〜に)ある」を表すと説明されています。,2,multiple_choice
